sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
WH10-L-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Helena Hooded Fleece-L-Blue,"<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.</p>
<p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,55,,,,helena-hooded-fleece-l-blue,,,,/w/h/wh10-blue_main.jpg,,/w/h/wh10-blue_main.jpg,,/w/h/wh10-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh10-blue_main.jpg,,,,,,,,,,,
WH10-L-Gray,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Helena Hooded Fleece-L-Gray,"<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.</p>
<p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,55,,,,helena-hooded-fleece-l-gray,,,,/w/h/wh10-gray_main.jpg,,/w/h/wh10-gray_main.jpg,,/w/h/wh10-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh10-gray_alt1.jpg,/w/h/wh10-gray_back.jpg,/w/h/wh10-gray_main.jpg",",,",,,,,,,,,,
WH10-L-Yellow,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Helena Hooded Fleece-L-Yellow,"<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.</p>
<p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,55,,,,helena-hooded-fleece-l-yellow,,,,/w/h/wh10-yellow_main.jpg,,/w/h/wh10-yellow_main.jpg,,/w/h/wh10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh10-yellow_main.jpg,,,,,,,,,,,
WH10-XL-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Helena Hooded Fleece-XL-Blue,"<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.</p>
<p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,55,,,,helena-hooded-fleece-xl-blue,,,,/w/h/wh10-blue_main.jpg,,/w/h/wh10-blue_main.jpg,,/w/h/wh10-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh10-blue_main.jpg,,,,,,,,,,,
WH10-XL-Gray,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Helena Hooded Fleece-XL-Gray,"<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.</p>
<p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,55,,,,helena-hooded-fleece-xl-gray,,,,/w/h/wh10-gray_main.jpg,,/w/h/wh10-gray_main.jpg,,/w/h/wh10-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh10-gray_alt1.jpg,/w/h/wh10-gray_back.jpg,/w/h/wh10-gray_main.jpg",",,",,,,,,,,,,
WH10-XL-Yellow,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Helena Hooded Fleece-XL-Yellow,"<p>Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.</p>
<p>Full zip. <br />Banded cuffs and waist. <br />Front pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,55,,,,helena-hooded-fleece-xl-yellow,,,,/w/h/wh10-yellow_main.jpg,,/w/h/wh10-yellow_main.jpg,,/w/h/wh10-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh10-yellow_main.jpg,,,,,,,,,,,
WH11-XS-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-XS-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-xs-blue,,,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh11-blue_back.jpg,/w/h/wh11-blue_main.jpg",",",,,,,,,,,,
WH11-XS-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-XS-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-xs-green,,,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-green_main.jpg,,,,,,,,,,,
WH11-XS-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-XS-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-xs-orange,,,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-orange_main.jpg,,,,,,,,,,,
WH11-S-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-S-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-s-blue,,,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh11-blue_back.jpg,/w/h/wh11-blue_main.jpg",",",,,,,,,,,,
WH11-S-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-S-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-s-green,,,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-green_main.jpg,,,,,,,,,,,
WH11-S-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-S-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-s-orange,,,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-orange_main.jpg,,,,,,,,,,,
WH11-M-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-M-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-m-blue,,,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh11-blue_back.jpg,/w/h/wh11-blue_main.jpg",",",,,,,,,,,,
WH11-M-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-M-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-m-green,,,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-green_main.jpg,,,,,,,,,,,
WH11-M-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-M-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-m-orange,,,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=M",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-orange_main.jpg,,,,,,,,,,,
WH11-L-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-L-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-l-blue,,,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh11-blue_back.jpg,/w/h/wh11-blue_main.jpg",",",,,,,,,,,,
WH11-L-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-L-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-l-green,,,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-green_main.jpg,,,,,,,,,,,
WH11-L-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-L-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-l-orange,,,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=L",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-orange_main.jpg,,,,,,,,,,,
WH11-XL-Blue,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-XL-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-xl-blue,,,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,/w/h/wh11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh11-blue_back.jpg,/w/h/wh11-blue_main.jpg",",",,,,,,,,,,
WH11-XL-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-XL-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-xl-green,,,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,/w/h/wh11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-green_main.jpg,,,,,,,,,,,
WH11-XL-Orange,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Erin Recommends,Default Category",base,Eos V-Neck Hoodie-XL-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,eos-v-neck-hoodie-xl-orange,,,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,/w/h/wh11-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XL",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh11-orange_main.jpg,,,,,,,,,,,
WH12-XS-Gray,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Performance Fabrics,Default Category",base,Circe Hooded Ice Fleece-XS-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,68,,,,circe-hooded-ice-fleece-xs-gray,,,,/w/h/wh12-gray_main.jpg,,/w/h/wh12-gray_main.jpg,,/w/h/wh12-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh12-gray_back.jpg,/w/h/wh12-gray_main.jpg",",",,,,,,,,,,
WH12-XS-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Performance Fabrics,Default Category",base,Circe Hooded Ice Fleece-XS-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,68,,,,circe-hooded-ice-fleece-xs-green,,,,/w/h/wh12-green_main.jpg,,/w/h/wh12-green_main.jpg,,/w/h/wh12-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh12-green_main.jpg,,,,,,,,,,,
WH12-XS-Purple,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Performance Fabrics,Default Category",base,Circe Hooded Ice Fleece-XS-Purple,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,68,,,,circe-hooded-ice-fleece-xs-purple,,,,/w/h/wh12-purple_main.jpg,,/w/h/wh12-purple_main.jpg,,/w/h/wh12-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=XS",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh12-purple_main.jpg,,,,,,,,,,,
WH12-S-Gray,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Performance Fabrics,Default Category",base,Circe Hooded Ice Fleece-S-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,68,,,,circe-hooded-ice-fleece-s-gray,,,,/w/h/wh12-gray_main.jpg,,/w/h/wh12-gray_main.jpg,,/w/h/wh12-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/h/wh12-gray_back.jpg,/w/h/wh12-gray_main.jpg",",",,,,,,,,,,
WH12-S-Green,,Top,simple,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/Performance Fabrics,Default Category",base,Circe Hooded Ice Fleece-S-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,68,,,,circe-hooded-ice-fleece-s-green,,,,/w/h/wh12-green_main.jpg,,/w/h/wh12-green_main.jpg,,/w/h/wh12-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=S",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/h/wh12-green_main.jpg,,,,,,,,,,,
